id,width,height,x,y,winning,acerto,pontos,time
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,5,False,-2,15,1647994136.1393795
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,6,False,-2,15,1647994136.1408718
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,6,False,-2,15,1647994136.1432197
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,7,False,-2,15,1647994136.1452663
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,4,False,-2,15,1647994136.1471672
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,3,False,-2,15,1647994136.14925
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,5,False,-2,15,1647994136.151082
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,1,False,-2,15,1647994136.1524885
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,4,False,-2,15,1647994136.153801
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,4,False,-2,15,1647994136.1551924
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,5,False,-2,15,1647994136.1572022
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,3,False,-2,15,1647994136.1585364
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,4,False,-2,15,1647994136.1597662
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,6,False,-2,15,1647994136.1609745
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,1,False,-2,15,1647994136.1622026
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,7,False,-2,15,1647994136.163738
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,0,False,-2,15,1647994136.165116
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,1,False,-2,15,1647994136.166416
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,1,False,-2,15,1647994136.1676507
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,2,False,-2,15,1647994136.169033
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,1,False,-2,15,1647994136.1703026
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,6,False,-2,15,1647994136.1714785
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,7,False,-2,15,1647994136.1728098
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,6,False,-2,15,1647994136.1741457
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,1,False,-2,15,1647994136.1758757
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,1,False,-2,15,1647994136.177434
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,7,False,-2,15,1647994136.1788094
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,5,False,-2,15,1647994136.1800244
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,3,False,-2,15,1647994136.1813014
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,2,False,-2,15,1647994136.182576
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,3,False,-2,15,1647994136.183743
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,7,False,-2,15,1647994136.1849203
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,6,False,-2,15,1647994136.1860569
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,2,False,-2,15,1647994136.187169
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,0,False,-2,15,1647994136.188264
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,4,False,-2,15,1647994136.189361
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,4,False,-2,15,1647994136.190481
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,7,False,-2,15,1647994136.1916077
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,7,False,-2,15,1647994136.1927772
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,3,False,-2,15,1647994136.1938782
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,3,False,-2,15,1647994136.1950474
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,5,False,-1,6,1647994136.1966283
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,5,False,-2,6,1647994136.1977277
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,2,False,-2,6,1647994136.198903
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,5,False,0,6,1647994136.200667
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,2,False,-2,6,1647994136.2018297
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,5,False,-2,6,1647994136.202933
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,7,False,-1,0,1647994136.2040966
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,3,False,-2,0,1647994136.2059827
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,5,False,-2,0,1647994136.2073832
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,5,False,-2,0,1647994136.2085683
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,4,False,-2,0,1647994136.2097244
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,0,False,-2,0,1647994136.2109454
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,0,False,-2,0,1647994136.2125678
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,6,False,-2,0,1647994136.2146254
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,4,False,-2,0,1647994136.2166848
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,3,False,-2,0,1647994136.2188046
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,0,False,-2,0,1647994136.22077
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,7,False,-2,0,1647994136.222878
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,7,False,-2,0,1647994136.2249107
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,6,False,-2,0,1647994136.2264633
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,4,False,-2,0,1647994136.228763
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,3,False,-2,0,1647994136.230867
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,6,False,-2,0,1647994136.232974
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,6,False,-2,0,1647994136.2352502
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,6,False,-2,0,1647994136.2374384
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,3,False,-2,0,1647994136.2395933
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,6,False,-2,0,1647994136.241639
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,1,False,-2,0,1647994136.2436807
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,5,False,0,0,1647994136.2459886
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,2,False,-2,0,1647994136.248235
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,4,False,1,10,1647994136.2506642
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,6,False,-2,10,1647994136.2529018
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,2,False,-2,10,1647994136.2549293
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,6,False,0,10,1647994136.2572544
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,1,False,-2,10,1647994136.2594614
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,2,False,-2,10,1647994136.2618015
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,5,False,-2,10,1647994136.2643564
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,2,False,-2,10,1647994136.266554
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,1,False,-2,10,1647994136.2686129
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,5,False,-2,10,1647994136.2706263
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,0,False,-2,10,1647994136.2727294
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,7,False,-2,10,1647994136.2750554
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,1,False,-2,10,1647994136.277235
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,1,False,-2,10,1647994136.2792325
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,5,False,-2,10,1647994136.2812784
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,7,False,-2,10,1647994136.283259
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,7,False,-2,10,1647994136.2851136
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,4,False,-2,10,1647994136.2870762
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,6,False,-2,10,1647994136.28923
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,3,False,-2,10,1647994136.291175
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,3,False,-2,10,1647994136.2931705
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,1,False,-2,10,1647994136.2952752
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,3,False,-2,10,1647994136.2972982
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,0,False,-2,10,1647994136.2992914
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,1,False,-2,10,1647994136.3012135
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,5,False,-2,10,1647994136.3031642
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,5,False,-2,10,1647994136.30523
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,2,False,-2,10,1647994136.3072731
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,5,False,-2,10,1647994136.3089106
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,1,False,-2,10,1647994136.3100655
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,3,False,-2,10,1647994136.3118143
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,6,False,-2,10,1647994136.3136642
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,6,False,-2,10,1647994136.314931
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,0,False,-2,10,1647994136.3160665
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,6,False,-2,10,1647994136.3172102
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,6,False,-2,10,1647994136.3183012
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,1,False,-2,10,1647994136.319383
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,4,False,-2,10,1647994136.3204513
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,3,False,-2,10,1647994136.3215172
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,5,False,-2,10,1647994136.3226235
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,2,False,-2,10,1647994136.323735
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,3,False,-2,10,1647994136.3253777
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,6,False,-2,10,1647994136.3267949
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,2,False,-2,10,1647994136.327981
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,6,False,-2,10,1647994136.3292398
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,3,False,-2,10,1647994136.3304284
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,4,False,-2,10,1647994136.3315585
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,3,False,-2,10,1647994136.332641
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,1,False,-2,10,1647994136.333717
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,4,False,-2,10,1647994136.3347597
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,5,False,-1,9,1647994136.3358786
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,6,False,-2,9,1647994136.3369586
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,2,False,-2,9,1647994136.3380332
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,5,False,-2,9,1647994136.339149
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,5,False,-2,9,1647994136.3407247
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,3,False,-2,9,1647994136.3417718
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,3,False,-2,9,1647994136.343093
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,6,False,-2,9,1647994136.344207
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,5,False,-2,9,1647994136.345348
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,5,False,-2,9,1647994136.3464985
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,1,False,-2,9,1647994136.3475902
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,6,False,-2,9,1647994136.3486798
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,7,False,0,9,1647994136.3497863
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,2,False,-2,9,1647994136.3509595
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,7,False,-1,5,1647994136.352169
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,3,False,-2,5,1647994136.3533318
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,4,False,-2,5,1647994136.3545685
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,4,False,-2,5,1647994136.3557644
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,3,False,-2,5,1647994136.356861
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,5,False,-2,5,1647994136.3579152
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,0,False,-2,5,1647994136.3589723
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,0,False,-2,5,1647994136.3600254
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,0,False,-2,5,1647994136.3611135
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,7,False,-2,5,1647994136.3622007
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,2,False,-2,5,1647994136.3633893
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,3,False,-2,5,1647994136.3645942
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,7,False,-2,5,1647994136.365677
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,3,False,-2,5,1647994136.366739
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,3,False,-2,5,1647994136.3678129
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,4,False,-2,5,1647994136.368944
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,7,False,-2,5,1647994136.3701224
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,7,False,-2,5,1647994136.3712656
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,1,False,-2,5,1647994136.3724203
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,3,False,-2,5,1647994136.3735733
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,5,False,-2,5,1647994136.3746126
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,6,False,-2,5,1647994136.3756928
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,4,False,-2,5,1647994136.3767736
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,3,False,-2,5,1647994136.3778362
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,4,False,-2,5,1647994136.3790166
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,3,False,-2,5,1647994136.3800912
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,1,False,-2,5,1647994136.381324
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,4,False,-2,5,1647994136.382409
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,5,False,-2,5,1647994136.3839562
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,4,False,-2,5,1647994136.3853314
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,4,False,-2,5,1647994136.3866813
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,2,False,-2,5,1647994136.3877954
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,3,False,-2,5,1647994136.3892703
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,7,False,-2,5,1647994136.3906038
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,5,False,-2,5,1647994136.391672
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,6,False,-2,5,1647994136.3927486
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,0,False,-2,5,1647994136.3938174
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,2,False,-2,5,1647994136.3949218
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,7,False,-2,5,1647994136.395954
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,3,False,-2,5,1647994136.3969982
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,7,False,-2,5,1647994136.398068
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,0,False,-2,5,1647994136.399177
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,1,False,-2,5,1647994136.4003663
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,4,False,-2,5,1647994136.402012
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,5,False,-2,5,1647994136.4038017
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,3,False,-2,5,1647994136.4049306
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,0,False,-2,5,1647994136.4060116
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,5,False,-2,5,1647994136.407063
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,0,False,-2,5,1647994136.4081097
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,3,False,-2,5,1647994136.4091587
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,7,False,-2,5,1647994136.410199
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,0,False,-2,5,1647994136.4112954
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,7,False,-2,5,1647994136.4125566
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,1,False,-2,5,1647994136.4136872
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,5,False,-2,5,1647994136.4147177
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,5,False,-2,5,1647994136.4157088
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,6,False,-2,5,1647994136.4167197
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,2,False,-2,5,1647994136.4177122
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,2,False,-2,5,1647994136.4186726
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,0,False,-2,5,1647994136.4196775
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,5,False,-2,5,1647994136.4206865
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,2,False,-2,5,1647994136.4216478
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,4,False,-2,5,1647994136.4226449
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,6,False,0,5,1647994136.4237351
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,0,False,-2,5,1647994136.4247985
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,3,False,-2,5,1647994136.4258225
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,7,False,-2,5,1647994136.4271193
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,3,False,-2,5,1647994136.4285514
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,7,False,-2,5,1647994136.430137
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,1,False,-2,5,1647994136.4312427
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,3,False,-2,5,1647994136.432293
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,2,False,-2,5,1647994136.4333746
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,2,False,-2,5,1647994136.4344246
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,2,False,-2,5,1647994136.435482
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,7,False,-2,5,1647994136.43654
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,7,False,-1,0,1647994136.437652
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,5,False,-2,0,1647994136.4386969
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,0,False,-2,0,1647994136.439799
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,3,False,-2,0,1647994136.4408402
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,6,False,-2,0,1647994136.4418375
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,6,False,-2,0,1647994136.4427986
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,3,False,-2,0,1647994136.443818
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,5,False,-2,0,1647994136.4448364
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,5,False,-2,0,1647994136.4458003
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,5,False,0,0,1647994136.4468565
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,2,False,-2,0,1647994136.447902
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,5,False,-2,0,1647994136.4489594
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,5,False,-2,0,1647994136.450087
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,0,False,-2,0,1647994136.4511511
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,6,False,-2,0,1647994136.452262
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,7,False,-2,0,1647994136.4532945
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,7,False,1,10,1647994136.4543288
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,5,False,-2,10,1647994136.4553285
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,1,False,-2,10,1647994136.4563692
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,3,False,-2,10,1647994136.45738
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,0,False,-2,10,1647994136.4587042
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,5,False,-2,10,1647994136.4600797
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,1,False,-2,10,1647994136.46111
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,4,False,-2,10,1647994136.462142
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,7,False,-2,10,1647994136.4631605
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,1,False,-2,10,1647994136.464219
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,7,False,-2,10,1647994136.4652383
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,7,False,0,10,1647994136.4662688
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,6,False,-2,10,1647994136.4672332
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,4,False,-2,10,1647994136.4682052
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,5,False,-2,10,1647994136.4692614
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,4,False,-2,10,1647994136.4702263
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,0,False,-2,10,1647994136.4713316
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,4,False,-2,10,1647994136.472329
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,4,False,-2,10,1647994136.4733243
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,2,False,-2,10,1647994136.4742918
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,3,False,-2,10,1647994136.4752543
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,0,False,-2,10,1647994136.476337
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,5,False,-2,10,1647994136.477401
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,3,False,-2,10,1647994136.4784553
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,1,False,-2,10,1647994136.4794178
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,7,False,-2,10,1647994136.48041
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,1,False,-2,10,1647994136.4813964
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,2,False,-2,10,1647994136.4823616
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,7,False,-2,10,1647994136.4833603
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,6,False,-2,10,1647994136.484419
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,7,False,-2,10,1647994136.4854429
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,0,False,-2,10,1647994136.486449
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,2,False,-2,10,1647994136.4874084
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,1,False,-2,10,1647994136.4883716
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,7,False,-2,10,1647994136.489746
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,5,False,-2,10,1647994136.491182
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,6,True,1,20,1647994136.492519
9fcebb3b-e8f3-49e0-ada7-6bd1b48dc7d2,8,8,4,5,False,0,0,1647994146.0137515
9fcebb3b-e8f3-49e0-ada7-6bd1b48dc7d2,8,8,6,1,False,-1,0,1647994146.0152686
9fcebb3b-e8f3-49e0-ada7-6bd1b48dc7d2,8,8,1,2,False,0,0,1647994146.016454
9fcebb3b-e8f3-49e0-ada7-6bd1b48dc7d2,8,8,5,1,False,-1,0,1647994146.0178032
9fcebb3b-e8f3-49e0-ada7-6bd1b48dc7d2,8,8,3,5,False,0,0,1647994146.0189798
9fcebb3b-e8f3-49e0-ada7-6bd1b48dc7d2,8,8,2,1,False,-1,0,1647994146.0201075
